Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date
200 E 75TH,200,EAST,75TH,-87.6192247,41.758527,200 EAST 75TH STREET,E,200 E 75TH,,,,,,,178775,2/4/2011 4:31:00 PM,X925899,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,CHEV,60,True,2011-02-04 16:31:00
4848 S ASHLAND,4848,SOUTH,ASHLAND,-87.665222,41.805355,4848 SOUTH ASHLAND AVENUE,S,4848 S ASHLAND,,,,,,,178836,2/2/2011 1:45:00 PM,H669873,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,DODG,60,True,2011-02-02 13:45:00
5210 S ASHLAND,5210,SOUTH,ASHLAND,-87.665104,41.79911,5210 SOUTH ASHLAND AVENUE,S,5210 S ASHLAND,,,,,,,178837,2/2/2011 1:48:00 PM,6352628,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,PLYM,60,True,2011-02-02 13:48:00
5251 S ASHLAND,5251,SOUTH,ASHLAND,-87.664373,41.798024,5251 SOUTH ASHLAND AVENUE,S,5251 S ASHLAND,,,,,,,178838,2/2/2011 1:58:00 PM,357M571,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,FORD,60,True,2011-02-02 13:58:00
5022 S ASHLAND,5022,SOUTH,ASHLAND,-87.665195,41.802426,5022 SOUTH ASHLAND AVENUE,S,5022 S ASHLAND,,,,,,,178839,2/2/2011 2:03:00 PM,44383W,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,CHEV,60,True,2011-02-02 14:03:00
4805 S ASHLAND,4805,SOUTH,ASHLAND,-87.664511,41.806526,4805 SOUTH ASHLAND AVENUE,S,4805 S ASHLAND,,,,,,,178840,2/2/2011 2:06:00 PM,K152065,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,NISS,60,True,2011-02-02 14:06:00
3257 S HALSTED,,,,,,,,,0.772,dstk,41.834965,-87.646131,3257 S HALSTED,3257 S Halsted St,178841,2/2/2011 3:05:00 PM,64571F,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,GMC,60,True,2011-02-02 15:05:00
3420 S M L KING DR,,,,,,,,,0.747,dstk,41.832348,-87.617058,3420 S M L KING DR,3420 S King Dr,179340,2/7/2011 1:11:00 PM,H232539,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,TOYT,60,True,2011-02-07 13:11:00
6523 S HALSTED,,,,,,,,,0.772,dstk,41.775688,-87.644662,6523 S HALSTED,6523 S Halsted St,182061,2/5/2011 7:15:00 PM,H383307,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2011-02-05 19:15:00
6519 S HALSTED,,,,,,,,,0.772,dstk,41.775814,-87.644665,6519 S HALSTED,6519 S Halsted St,182062,2/5/2011 7:18:00 PM,962SEW,WI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2011-02-05 19:18:00
6515 S HALSTED,,,,,,,,,0.772,dstk,41.775941,-87.644667,6515 S HALSTED,6515 S Halsted St,182063,2/5/2011 7:21:00 PM,H568613,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,KIA,60,True,2011-02-05 19:21:00
206 S CENTRAL,,,,,,,,,0.755,dstk,41.877658,-87.764843,206 S CENTRAL,206 S Central Ave,182178,2/2/2011 11:13:00 PM,1646858,IL,TRS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,HYUN,60,True,2011-02-02 23:13:00
6723 S ASHLAND,,,,,,,,,0.755,dstk,41.771784,-87.663933,6723 S ASHLAND,6723 S Ashland Ave,182564,2/6/2011 1:32:00 AM,207M568,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,OLDS,60,True,2011-02-06 01:32:00
6723 S ASHLAND,,,,,,,,,0.755,dstk,41.771784,-87.663933,6723 S ASHLAND,6723 S Ashland Ave,182565,2/6/2011 1:35:00 AM,G606499,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,BUIC,60,True,2011-02-06 01:35:00
10241 S HALSTED,10241,SOUTH,HALSTED,-87.642547,41.7075147,10241 SOUTH HALSTED STREET,S,10241 S HALSTED,,,,,,,182665,2/4/2011 8:01:00 PM,2259329,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CADI,60,True,2011-02-04 20:01:00
9418 S HALSTED,,,,,,,,,0.772,dstk,41.722751,-87.643324,9418 S HALSTED,9418 S Halsted St,182685,2/4/2011 7:57:00 PM,8913017,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,DODG,60,True,2011-02-04 19:57:00
10314 S HALSTED,10314,SOUTH,HALSTED,-87.6432266,41.7063601,10314 SOUTH HALSTED STREET,S,10314 S HALSTED,,,,,,,182686,2/4/2011 8:12:00 PM,L286399,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,MITS,60,True,2011-02-04 20:12:00
6513 S HALSTED,,,,,,,,,0.772,dstk,41.776005,-87.644668,6513 S HALSTED,6513 S Halsted St,182719,2/5/2011 7:14:00 PM,X396444,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,SATR,60,True,2011-02-05 19:14:00
6513 S HALSTED,,,,,,,,,0.772,dstk,41.776005,-87.644668,6513 S HALSTED,6513 S Halsted St,182720,2/5/2011 7:21:00 PM,MSKEE1,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2011-02-05 19:21:00
5722 S RACINE,5722,SOUTH,RACINE,-87.6550271,41.7897866,5722 SOUTH RACINE AVENUE,S,5722 S RACINE,,,,,,,182722,2/8/2011 1:22:00 AM,157SJJ,WI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHRY,60,True,2011-02-08 01:22:00
6037 S RACINE,6037,SOUTH,RACINE,-87.6543682,41.7839017,6037 SOUTH RACINE AVENUE,S,6037 S RACINE,,,,,,,182723,2/8/2011 2:31:00 AM,H694050,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2011-02-08 02:31:00
6035 S RACINE,6035,SOUTH,RACINE,-87.6543769,41.7839683,6035 SOUTH RACINE AVENUE,S,6035 S RACINE,,,,,,,182724,2/8/2011 2:33:00 AM,9645924,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,DODG,60,True,2011-02-08 02:33:00
6747 S HALSTED,6747,SOUTH,HALSTED,-87.6443221,41.7711235,6747 SOUTH HALSTED STREET,S,6747 S HALSTED,,,,,,,182739,2/6/2011 10:43:00 AM,H678061,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHRY,60,True,2011-02-06 10:43:00
1121 W 63RD ST,,,,,,,,,0.808,dstk,41.779554,-87.653073,1121 W 63RD ST,1121 W 63rd St,182755,2/5/2011 12:37:00 AM,8299233,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2011-02-05 00:37:00
1734 E 79TH ST,,,,,,,,,0.808,dstk,41.751534,-87.581678,1734 E 79TH ST,1734 E 79th St,182823,1/8/2011 3:20:00 AM,X602084,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,CHEV,60,True,2011-01-08 03:20:00
2453 E 79TH ST,,,,,,,,,0.808,dstk,41.751676,-87.564645,2453 E 79TH ST,2453 E 79th St,182824,2/8/2011 3:25:00 AM,K957210,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,HYUN,60,True,2011-02-08 03:25:00
2614 E 79TH ST,,,,,,,,,0.808,dstk,41.751876,-87.560991,2614 E 79TH ST,2614 E 79th St,182825,2/8/2011 3:30:00 AM,AY6214,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,HOND,60,True,2011-02-08 03:30:00
2614 E 79TH ST,,,,,,,,,0.808,dstk,41.751876,-87.560991,2614 E 79TH ST,2614 E 79th St,182826,2/8/2011 3:31:00 AM,L408595,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,DODG,60,True,2011-02-08 03:31:00
7673 S EXCHANGE,7673,SOUTH,EXCHANGE,-87.5562595,41.7558764,7673 SOUTH EXCHANGE AVENUE,S,7673 S EXCHANGE,,,,,,,182832,2/8/2011 2:42:00 AM,337M582,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,FORD,60,True,2011-02-08 02:42:00
7606 S EXCHANGE,,,,,,,,,0.759,dstk,41.757116,-87.558027,7606 S EXCHANGE,7606 S Exchange Ave,182834,2/8/2011 2:51:00 AM,710L181,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,BUIC,60,True,2011-02-08 02:51:00
2643 W 79TH ST,,,,,,,,,0.808,dstk,41.749931,-87.689117,2643 W 79TH ST,2643 W 79th St,183186,2/4/2011 10:17:00 PM,ETR938,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,HOND,60,True,2011-02-04 22:17:00
2619 W 79TH ST,,,,,,,,,0.808,dstk,41.749939,-87.688646,2619 W 79TH ST,2619 W 79th St,183187,2/4/2011 10:20:00 PM,7626326,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,PONT,60,True,2011-02-04 22:20:00
2517 W 79TH ST,,,,,,,,,0.808,dstk,41.749979,-87.685871,2517 W 79TH ST,2517 W 79th St,183188,2/4/2011 10:23:00 PM,4542490,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2011-02-04 22:23:00
4523 S HALSTED,4523,SOUTH,HALSTED,-87.645327,41.81178,4523 SOUTH HALSTED STREET,S,4523 S HALSTED,,,,,,,183245,2/8/2011 12:56:00 AM,6315105,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,CADI,60,True,2011-02-08 00:56:00
3447 W MADISON,3447,WEST,MADISON,-87.7128484,41.8804296,3447 WEST MADISON STREET,W,3447 W MADISON,,,,,,,183372,1/29/2011 3:20:00 AM,9806675,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,PONT,60,True,2011-01-29 03:20:00
3445 W MADISON,3445,WEST,MADISON,-87.7128039,41.8804294,3445 WEST MADISON STREET,W,3445 W MADISON,,,,,,,183373,1/29/2011 3:26:00 AM,53701FF,IL,IFF,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,PONT,60,True,2011-01-29 03:26:00
3351 W MADISON,,,,,,,,,0.772,dstk,41.880849,-87.710131,3351 W MADISON,3351 W Madison St,183375,1/29/2011 3:32:00 AM,L217181,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,DODG,60,True,2011-01-29 03:32:00
1551 W HOWARD,1551,WEST,HOWARD,-87.6702476,42.0191066,1551 WEST HOWARD STREET,W,1551 W HOWARD,,,,,,,183689,2/1/2011 12:19:00 PM,L211603,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-01 12:19:00
1110 W 63RD ST,,,,,,,,,0.808,dstk,41.779714,-87.652341,1110 W 63RD ST,1110 W 63rd St,184017,2/5/2011 12:41:00 AM,K241673,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,OLDS,60,True,2011-02-05 00:41:00
7214 S ASHLAND,7214,SOUTH,ASHLAND,-87.6640169,41.7626262,7214 SOUTH ASHLAND AVENUE,S,7214 S ASHLAND,,,,,,,184021,2/5/2011 1:28:00 AM,K391147,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-05 01:28:00
7218 S ASHLAND,7218,SOUTH,ASHLAND,-87.6640774,41.7624894,7218 SOUTH ASHLAND AVENUE,S,7218 S ASHLAND,,,,,,,184022,2/5/2011 1:31:00 AM,X232643,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHRY,60,True,2011-02-05 01:31:00
7244 S ASHLAND,7244,SOUTH,ASHLAND,-87.6640101,41.7617365,7244 SOUTH ASHLAND AVENUE,S,7244 S ASHLAND,,,,,,,184023,2/5/2011 1:34:00 AM,783375,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-05 01:34:00
6629 S ASHLAND,,,,,,,,,0.755,dstk,41.773483,-87.663981,6629 S ASHLAND,6629 S Ashland Ave,184024,2/5/2011 1:54:00 AM,K627538,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-05 01:54:00
6625 S ASHLAND,,,,,,,,,0.755,dstk,41.773558,-87.663982,6625 S ASHLAND,6625 S Ashland Ave,184025,2/5/2011 1:57:00 AM,H687610,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-05 01:57:00
6617 S ASHLAND,6617,SOUTH,ASHLAND,-87.6636571,41.7734427,6617 SOUTH ASHLAND AVENUE,S,6617 S ASHLAND,,,,,,,184026,2/5/2011 2:00:00 AM,751L938,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PLYM,60,True,2011-02-05 02:00:00
6848 S ASHLAND,6848,SOUTH,ASHLAND,-87.6642949,41.7689457,6848 SOUTH ASHLAND AVENUE,S,6848 S ASHLAND,,,,,,,184027,2/5/2011 2:32:00 AM,L580093,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,LINC,60,True,2011-02-05 02:32:00
6850 S ASHLAND,,,,,,,,,0.755,dstk,41.768986,-87.664004,6850 S ASHLAND,6850 S Ashland Ave,184028,2/5/2011 2:35:00 AM,K151613,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-05 02:35:00
6850 S ASHLAND,,,,,,,,,0.755,dstk,41.768986,-87.664004,6850 S ASHLAND,6850 S Ashland Ave,2405778,2/4/2011 12:05:00 AM,X747726,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2011-02-04 00:05:00
7310 S HALSTED,7310,SOUTH,HALSTED,-87.6445846,41.7611647,7310 SOUTH HALSTED STREET,S,7310 S HALSTED,,,,,,,184084,2/5/2011 10:44:00 PM,K371554,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,DODG,60,True,2011-02-05 22:44:00
7312 S HALSTED,,,,,,,,,0.772,dstk,41.761339,-87.644391,7312 S HALSTED,7312 S Halsted St,184085,2/5/2011 10:45:00 PM,H169540,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-05 22:45:00
7351 S HALSTED,,,,,,,,,0.772,dstk,41.760636,-87.644225,7351 S HALSTED,7351 S Halsted St,184086,2/5/2011 10:51:00 PM,K472100,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-05 22:51:00
7347 S HALSTED,,,,,,,,,0.772,dstk,41.760711,-87.644227,7347 S HALSTED,7347 S Halsted St,184087,2/5/2011 10:55:00 PM,K478048,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2011-02-05 22:55:00
7240 S HALSETD,,,,,,,,,0.747,dstk,41.762638,-87.644424,7240 S HALSETD,7240 S Halsted St,184088,2/5/2011 11:11:00 PM,H825706,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2011-02-05 23:11:00
7150 S HALSTED,7150,SOUTH,HALSTED,-87.6446908,41.7637029,7150 SOUTH HALSTED STREET,S,7150 S HALSTED,,,,,,,184089,2/5/2011 11:04:00 PM,L435175,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,LINC,60,True,2011-02-05 23:04:00
6915 S HALSTED,,,,,,,,,0.772,dstk,41.768578,-87.644426,6915 S HALSTED,6915 S Halsted St,184090,2/5/2011 11:09:00 PM,K395887,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,GMC,60,True,2011-02-05 23:09:00
6622 S ASHLAND,,,,,,,,,0.755,dstk,41.773594,-87.664133,6622 S ASHLAND,6622 S Ashland Ave,184115,2/7/2011 2:37:00 AM,F339190,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,JEEP,60,True,2011-02-07 02:37:00
5536 S ASHLAND,5536,SOUTH,ASHLAND,-87.664873,41.7925534,5536 SOUTH ASHLAND AVENUE,S,5536 S ASHLAND,,,,,,,184116,2/3/2011 12:23:00 AM,323M867,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,TOYT,60,True,2011-02-03 00:23:00
6634 S ASHLAND,,,,,,,,,0.755,dstk,41.773366,-87.664129,6634 S ASHLAND,6634 S Ashland Ave,184117,2/7/2011 2:45:00 AM,H682836,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,LINC,60,True,2011-02-07 02:45:00
6638 S ASHLAND,6638,SOUTH,ASHLAND,-87.6643381,41.7728578,6638 SOUTH ASHLAND AVENUE,S,6638 S ASHLAND,,,,,,,184118,2/7/2011 2:47:00 AM,H716861,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHRY,60,True,2011-02-07 02:47:00
6639 S ASHLAND,6639,SOUTH,ASHLAND,-87.6637411,41.77285,6639 SOUTH ASHLAND AVENUE,S,6639 S ASHLAND,,,,,,,184119,2/7/2011 2:49:00 AM,X763238,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,GMC,60,True,2011-02-07 02:49:00
6615 S ASHLAND,6615,SOUTH,ASHLAND,-87.663816,41.7735323,6615 SOUTH ASHLAND AVENUE,S,6615 S ASHLAND,,,,,,,184120,2/7/2011 2:54:00 AM,K110937,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-07 02:54:00
5538 S ASHLAND,5538,SOUTH,ASHLAND,-87.6648734,41.7925097,5538 SOUTH ASHLAND AVENUE,S,5538 S ASHLAND,,,,,,,184121,2/8/2011 12:24:00 AM,L301359,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,TOYT,60,True,2011-02-08 00:24:00
5612 S ASHLAND,5612,SOUTH,ASHLAND,-87.6648186,41.7917375,5612 SOUTH ASHLAND AVENUE,S,5612 S ASHLAND,,,,,,,184122,2/8/2011 12:25:00 AM,K176377,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-08 00:25:00
5630 S ASHLAND,,,,,,,,,0.755,dstk,41.791648,-87.6646,5630 S ASHLAND,5630 S Ashland Ave,184123,2/8/2011 12:29:00 AM,9732233,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,GMC,60,True,2011-02-08 00:29:00
5634 S ASHLAND,,,,,,,,,0.755,dstk,41.791574,-87.664598,5634 S ASHLAND,5634 S Ashland Ave,184124,2/8/2011 12:33:00 AM,A662687,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,DODG,60,True,2011-02-08 00:33:00
5636 S ASHLAND,5636,SOUTH,ASHLAND,-87.6647781,41.7911168,5636 SOUTH ASHLAND AVENUE,S,5636 S ASHLAND,,,,,,,184125,2/8/2011 12:34:00 AM,A734275,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2011-02-08 00:34:00
5636 S ASHLAND,5636,SOUTH,ASHLAND,-87.6647781,41.7911168,5636 SOUTH ASHLAND AVENUE,S,5636 S ASHLAND,,,,,,,184126,2/8/2011 12:36:00 AM,K411443,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,OLDS,60,True,2011-02-08 00:36:00
5640 S ASHLAND,5640,SOUTH,ASHLAND,-87.6647808,41.7909839,5640 SOUTH ASHLAND AVENUE,S,5640 S ASHLAND,,,,,,,184127,2/8/2011 12:37:00 AM,L821120,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-08 00:37:00
1113 W 63RD ST,,,,,,,,,0.808,dstk,41.77956,-87.652585,1113 W 63RD ST,1113 W 63rd St,184159,2/5/2011 12:43:00 AM,9884322,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-05 00:43:00
6627 S ASHLAND,,,,,,,,,0.755,dstk,41.77352,-87.663982,6627 S ASHLAND,6627 S Ashland Ave,184163,2/5/2011 1:56:00 AM,721L771,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2011-02-05 01:56:00
6856 S ASHLAND,6856,SOUTH,ASHLAND,-87.6643046,41.7687462,6856 SOUTH ASHLAND AVENUE,S,6856 S ASHLAND,,,,,,,184165,2/5/2011 2:40:00 AM,K150097,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CADI,60,True,2011-02-05 02:40:00
550 W CHICAGO,,,,,,,,,0.75,Bing,41.89652659,-87.6422564685,550 W CHICAGO,"550 W Chicago Ave, Chicago, IL 60654, United States",184218,2/8/2011 10:15:00 AM,5635307,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,DODG,60,True,2011-02-08 10:15:00
7558 N WESTERN,7558,NORTH,WESTERN,-87.6916552,42.0186851,7558 NORTH WESTERN AVENUE,N,7558 N WESTERN,,,,,,,184506,2/2/2011 7:24:00 AM,134TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:24:00
7556 N WESTERN,7556,NORTH,WESTERN,-87.6916556,42.0186417,7556 NORTH WESTERN AVENUE,N,7556 N WESTERN,,,,,,,184507,2/2/2011 7:25:00 AM,21219TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:25:00
7556 N WESTERN,7556,NORTH,WESTERN,-87.6916556,42.0186417,7556 NORTH WESTERN AVENUE,N,7556 N WESTERN,,,,,,,184508,2/2/2011 7:25:00 AM,4512TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:25:00
7554 N WESTERN,7554,NORTH,WESTERN,-87.691656,42.0185984,7554 NORTH WESTERN AVENUE,N,7554 N WESTERN,,,,,,,184509,2/2/2011 7:26:00 AM,26413TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:26:00
7554 N WESTERN,7554,NORTH,WESTERN,-87.691656,42.0185984,7554 NORTH WESTERN AVENUE,N,7554 N WESTERN,,,,,,,184510,2/2/2011 7:27:00 AM,4690TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:27:00
7554 N WESTERN,7554,NORTH,WESTERN,-87.691656,42.0185984,7554 NORTH WESTERN AVENUE,N,7554 N WESTERN,,,,,,,184511,2/2/2011 7:27:00 AM,4367TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:27:00
7510 N WESTERN,7510,NORTH,WESTERN,-87.6908293,42.0180489,7510 NORTH WESTERN AVENUE,N,7510 N WESTERN,,,,,,,184512,2/2/2011 7:28:00 AM,4592TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:28:00
7508 N WESTERN,7508,NORTH,WESTERN,-87.6908297,42.0180032,7508 NORTH WESTERN AVENUE,N,7508 N WESTERN,,,,,,,184513,2/2/2011 7:29:00 AM,22986TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:29:00
7444 N WESTERN,,,,,,,,,0.755,dstk,42.017051,-87.690275,7444 N WESTERN,7444 N Western Ave,184514,2/2/2011 7:30:00 AM,74TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:30:00
7412 N WESTERN,7412,NORTH,WESTERN,-87.6905463,42.0162411,7412 NORTH WESTERN AVENUE,N,7412 N WESTERN,,,,,,,184515,2/2/2011 7:31:00 AM,3360TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:31:00
7320 N WESTERN,,,,,,,,,0.755,dstk,42.015728,-87.690289,7320 N WESTERN,7320 N Western Ave,184516,2/2/2011 7:33:00 AM,32TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:33:00
7120 N WESTERN,,,,,,,,,0.755,dstk,42.011438,-87.690302,7120 N WESTERN,7120 N Western Ave,184517,2/2/2011 7:36:00 AM,960TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:36:00
7110 N WESTERN,,,,,,,,,0.755,dstk,42.011344,-87.6903,7110 N WESTERN,7110 N Western Ave,184518,2/2/2011 7:37:00 AM,6559TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:37:00
6738 N WESTERN,6738,NORTH,WESTERN,-87.6903688,42.0043385,6738 NORTH WESTERN AVENUE,N,6738 N WESTERN,,,,,,,184519,2/2/2011 7:41:00 AM,2274TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:41:00
6666 N WESTERN,6666,NORTH,WESTERN,-87.6903883,42.0030853,6666 NORTH WESTERN AVENUE,N,6666 N WESTERN,,,,,,,184520,2/2/2011 7:42:00 AM,2408TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:42:00
6652 N WESTERN,6652,NORTH,WESTERN,-87.6903495,42.0029022,6652 NORTH WESTERN AVENUE,N,6652 N WESTERN,,,,,,,184521,2/2/2011 7:43:00 AM,807TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:43:00
6650 N WESTERN,,,,,,,,,0.755,dstk,42.002295,-87.690071,6650 N WESTERN,6650 N Western Ave,184522,2/2/2011 7:43:00 AM,5212TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:43:00
6648 N WESTERN,,,,,,,,,0.755,dstk,42.002257,-87.69007,6648 N WESTERN,6648 N Western Ave,184523,2/2/2011 7:44:00 AM,3108TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:44:00
6620 N WESTERN,6620,NORTH,WESTERN,-87.6903786,42.0021029,6620 NORTH WESTERN AVENUE,N,6620 N WESTERN,,,,,,,184524,2/2/2011 7:45:00 AM,6623TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:45:00
6608 N WESTERN,6608,NORTH,WESTERN,-87.6904831,42.0017948,6608 NORTH WESTERN AVENUE,N,6608 N WESTERN,,,,,,,184525,2/2/2011 7:47:00 AM,6582TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 07:47:00
